,Tweet ID,Conversation ID,Username,Date,Text,URL,Origin,Likes,Replies,Retweets,Quotes,Negative Sentiment Score,Neutral Sentiment Score,Positive Sentiment Score,Compound Sentiment Score
140,1603657233937694720,1603578408260313091,9992rc4g7c3939,2022-12-16 08:44:13,@JChengWSJ @LiYuan6 Who those eveyone are? U speak to all of our 1.4billion people here?  And apologize for what? For protecting us from the virus? You can suck up these BS. LOL,https://twitter.com/9992rc4g7c3939/status/1603657233937694720,reply,0,0,0,0,0.079,0.761,0.16,0.4576
141,1603657203700768768,1603578408260313091,JDang1975,2022-12-16 08:44:06,@JChengWSJ @LiYuan6 Yeah bruh. I think you meant the 2 people that lying woman talked to.,https://twitter.com/JDang1975/status/1603657203700768768,reply,1,0,0,0,0.193,0.682,0.125,-0.296
142,1603656029450936320,1603578408260313091,MandarinNYC616,2022-12-16 08:39:26,@JChengWSJ @LiYuan6 That does happen when you have a very brainwashed social circle lol,https://twitter.com/MandarinNYC616/status/1603656029450936320,reply,2,0,1,0,0.0,0.811,0.189,0.4215
143,1603655440759496704,1603578408260313091,Inamaosuit,2022-12-16 08:37:06,@JChengWSJ @LiYuan6 Now you toms are literally just quoting each other,https://twitter.com/Inamaosuit/status/1603655440759496704,reply,0,0,0,0,0.0,1.0,0.0,0.0
144,1603655341975166977,1603578408260313091,Inamaosuit,2022-12-16 08:36:42,@JChengWSJ @LiYuan6 That lu pig talk to all the white sexpat english teachers she slept with while you watched?,https://twitter.com/Inamaosuit/status/1603655341975166977,reply,0,0,0,0,0.0,1.0,0.0,0.0
145,1603655041390346240,1603578408260313091,RedRibb47681697,2022-12-16 08:35:30,@JChengWSJ @LiYuan6 Everyone I spoke to said your mom should apologize for giving birth to you.,https://twitter.com/RedRibb47681697/status/1603655041390346240,reply,0,0,0,0,0.0,0.774,0.226,0.4215
146,1603648496858447872,1603578408260313091,iamdavidcorwin,2022-12-16 08:09:30,@JChengWSJ @LiYuan6 I dare you and your fellow propagandistd at WSJ ask the US government to apologize for mismanagement of COViD response.  https://t.co/HQjvV12BHW,https://twitter.com/iamdavidcorwin/status/1603648496858447872,reply,7,0,1,0,0.0,0.938,0.062,0.1027
147,1603647878492487680,1603578408260313091,LanderPeterjohn,2022-12-16 08:07:03,"@JChengWSJ @LiYuan6 Given your role, you already know that opinion opinion in China has completely swung against the ""open it all up"" protesters.  Don't believe me?  Step outside your Beijing office and wave a sheet of white paper ... if you dare.  A short-lived protest was, sadly, listened to.",https://twitter.com/LanderPeterjohn/status/1603647878492487680,reply,2,0,1,0,0.132,0.868,0.0,-0.6908
148,1603642496478691328,1603578408260313091,BCLu12,2022-12-16 07:45:40,@JChengWSJ @LiYuan6 Such a crooked guy !,https://twitter.com/BCLu12/status/1603642496478691328,reply,1,0,0,0,0.0,1.0,0.0,0.0
149,1603641804477407233,1603578408260313091,GeromanAT,2022-12-16 07:42:55,@JChengWSJ @LiYuan6 You are such a loser,https://twitter.com/GeromanAT/status/1603641804477407233,reply,5,0,1,0,0.405,0.595,0.0,-0.5267
150,1603641536885190656,1603578408260313091,ElZorroJP1,2022-12-16 07:41:51,@JChengWSJ @LiYuan6 Who does she talk to? The voices inside her head?,https://twitter.com/ElZorroJP1/status/1603641536885190656,reply,1,0,0,0,0.0,1.0,0.0,0.0
151,1603637372079730688,1603578408260313091,MRHDebater,2022-12-16 07:25:18,"@JChengWSJ @LiYuan6 As someone who came from a let-it-rip situation that resulted in 14k deaths in under a year, I'd say the Chinese government did an exception job with way more ppl to manage.",https://twitter.com/MRHDebater/status/1603637372079730688,reply,18,0,1,0,0.0,1.0,0.0,0.0
152,1603635560634933248,1603578408260313091,chinseefung,2022-12-16 07:18:06,@JChengWSJ @LiYuan6 You are a liar @JCheng and you should apologise.,https://twitter.com/chinseefung/status/1603635560634933248,reply,2,0,1,0,0.237,0.576,0.187,-0.1779
153,1603635412018384896,1603578408260313091,siu_head,2022-12-16 07:17:30,@JChengWSJ @LiYuan6 That reaffirmation speech you do in the mirror every morning doesn't count as talking to people.,https://twitter.com/siu_head/status/1603635412018384896,reply,1,0,0,0,0.0,1.0,0.0,0.0
154,1603635065472561152,1603578408260313091,anywadino,2022-12-16 07:16:08,"@JChengWSJ @LiYuan6 another JOURNALIST THAT NO SKILLS , NO TALENT AND GET HIRE BECAUSE OF CHINA   YOU ARE NOTHING WITHOUT CHINA   PATHETIC LOSER  https://t.co/gnnIEeJImB",https://twitter.com/anywadino/status/1603635065472561152,reply,0,0,0,0,0.26,0.536,0.204,-0.225
155,1603634812157579265,1603578408260313091,lu_zen,2022-12-16 07:15:07,@JChengWSJ @LiYuan6 Shameless gaslighting,https://twitter.com/lu_zen/status/1603634812157579265,reply,0,0,0,0,0.444,0.556,0.0,-0.34
156,1603634565297238017,1603578408260313091,xeno_swift,2022-12-16 07:14:09,"@JChengWSJ @LiYuan6 Gosh, the diaspora Chinese journalists are really something, male and female, this time. They’re always trying to outwhite wypipo. So strange",https://twitter.com/xeno_swift/status/1603634565297238017,reply,20,1,3,0,0.087,0.913,0.0,-0.2716
157,1603634359394779137,1603578408260313091,LiuTieWH,2022-12-16 07:13:20,@JChengWSJ @LiYuan6 BS can believe BS and post BS,https://twitter.com/LiuTieWH/status/1603634359394779137,reply,3,0,0,0,0.0,1.0,0.0,0.0
158,1603631975184490496,1603578408260313091,HSPekingpanda,2022-12-16 07:03:51,"@JChengWSJ @LiYuan6 Then you guys need to go out and meet actual people, not just your avg journalist friends.",https://twitter.com/HSPekingpanda/status/1603631975184490496,reply,2,0,0,0,0.0,0.853,0.147,0.4767
159,1603629768955478016,1603578408260313091,9i9a_chad,2022-12-16 06:55:05,@JChengWSJ @LiYuan6 Lmao who’s “everybody”. Imaginary friends?,https://twitter.com/9i9a_chad/status/1603629768955478016,reply,2,0,0,0,0.0,0.417,0.583,0.7906
160,1603626522958778368,1603578408260313091,CurtExplores,2022-12-16 06:42:11,@JChengWSJ @LiYuan6 There is not a chance 'everyone [you] spoke to wants the government to apologize' unless you specifically went out searching for people likely to hold said view.  To suggest thats a view held by anything more than a tiny minority is nothing short of a lie. Nevermind 'everyone',https://twitter.com/CurtExplores/status/1603626522958778368,reply,42,1,2,0,0.037,0.933,0.03,-0.0875
161,1603623020848766976,1603578408260313091,haikouhainan,2022-12-16 06:28:16,@JChengWSJ @LiYuan6 Apparently your everybody is nobody,https://twitter.com/haikouhainan/status/1603623020848766976,reply,1,0,0,0,0.0,1.0,0.0,0.0
162,1603622847477592064,1603578408260313091,rgmiami2,2022-12-16 06:27:35,"@JChengWSJ @LiYuan6 Btw, it is not hard to find Chinese people who have exactly opposite views (and frequently much more nuanced ) to what’s presented here. You really don’t have to even try. In fact, you have to try really hard to pretend that those people don’t exist . And it shows . Sigh.",https://twitter.com/rgmiami2/status/1603622847477592064,reply,3,0,1,0,0.032,0.898,0.071,0.0073
163,1603622104959569921,1603578408260313091,Leeo2680,2022-12-16 06:24:38,"@JChengWSJ @LiYuan6 WSJ and NYT, you are way behind in your narrative. Right now, the trend is making fun of China for high covid break out and out of supplies. CCP is a fault for opening up etc etc  lol.",https://twitter.com/Leeo2680/status/1603622104959569921,reply,2,0,0,0,0.06,0.804,0.136,0.5267
164,1603620731698413568,1603578408260313091,rgmiami2,2022-12-16 06:19:10,"@JChengWSJ @LiYuan6 This makes me wonder: does these NYT/WSJ only voluntarily talk to one type of people in China to support their predetermined narrative, or they were hired because that’s what they will do, or they do it because they were required to?",https://twitter.com/rgmiami2/status/1603620731698413568,reply,21,0,2,0,0.0,0.94,0.06,0.4019
165,1603619959053385728,1603578408260313091,zhao_dashuai,2022-12-16 06:16:06,@JChengWSJ @LiYuan6 Lie better next time,https://twitter.com/zhao_dashuai/status/1603619959053385728,reply,39,0,1,0,0.0,0.633,0.367,0.4404
166,1603619135367221248,1603578408260313091,AKgnewsbee,2022-12-16 06:12:50,"@JChengWSJ @LiYuan6 ""Everybody I talked to.."" right..I talked to my cat, my dog, my rabbit.. yup world of everybody.",https://twitter.com/AKgnewsbee/status/1603619135367221248,reply,4,0,1,0,0.0,1.0,0.0,0.0
167,1603619121131814912,1603578408260313091,halifax20211113,2022-12-16 06:12:46,@JChengWSJ @LiYuan6 You are lying. It makes zero sense to lock down someone for three months. Shanghai lockdown lasted a few weeks.,https://twitter.com/halifax20211113/status/1603619121131814912,reply,0,0,0,0,0.145,0.855,0.0,-0.5267
168,1603618688141328384,1603578408260313091,rgmiami2,2022-12-16 06:11:03,@JChengWSJ @LiYuan6 “Everybody I talked to believes that the government should apologize” = “everyone I selected to talk to is somebody I know would say “the government should apologize””,https://twitter.com/rgmiami2/status/1603618688141328384,reply,12,0,0,0,0.0,1.0,0.0,0.0
169,1603617460070289408,1603578408260313091,xiadaoshi,2022-12-16 06:06:10,"@JChengWSJ @LiYuan6 The China bureau Chief of @WSJ starts tweeting @nytimes, you know they are actually working together and they are not hiding it anymore.",https://twitter.com/xiadaoshi/status/1603617460070289408,reply,9,0,1,0,0.0,0.927,0.073,0.2235
170,1603615627276873729,1603578408260313091,XiMa17409053,2022-12-16 05:58:53,"@JChengWSJ @LiYuan6 On behalf of 🇺🇸 'rules-based order' government, CCP 🇨🇳 apologizes for ⬇️  https://t.co/jgi4zDpfgO",https://twitter.com/XiMa17409053/status/1603615627276873729,reply,0,0,0,0,0.0,0.848,0.152,0.3612
171,1603615236505841664,1603578408260313091,xuchuanmei,2022-12-16 05:57:20,"@JChengWSJ @LiYuan6 I hv a large extended family in CN &amp; many friends, former schoolmates.Yes some of them complained abt the inconvenience &amp; in some cases unnecessary if not harsh measures of the ZC policy.But I haven't heard anyone say govt should apologise.They do appreciate the safety ZC brought",https://twitter.com/xuchuanmei/status/1603615236505841664,reply,5,2,0,0,0.093,0.712,0.196,0.7009
172,1603614645385936897,1603578408260313091,Shang_thegreat,2022-12-16 05:54:59,@JChengWSJ @LiYuan6 Are we talking about the Putin price hike?,https://twitter.com/Shang_thegreat/status/1603614645385936897,reply,1,0,0,0,0.0,1.0,0.0,0.0
173,1603614347720269826,1603578408260313091,hylevel902,2022-12-16 05:53:48,@JChengWSJ @LiYuan6 Sick🤮,https://twitter.com/hylevel902/status/1603614347720269826,reply,2,0,1,0,0.0,1.0,0.0,0.0
174,1603613537158410242,1603578408260313091,Smar363795592,2022-12-16 05:50:35,@JChengWSJ @LiYuan6 这不奇怪，物以类聚人以群分，你是什么样的货色决定你的圈子也是同样的货色。,https://twitter.com/Smar363795592/status/1603613537158410242,reply,2,0,0,0,0.0,1.0,0.0,0.0
175,1603612332714004481,1603578408260313091,fhcluk,2022-12-16 05:45:48,"@JChengWSJ @LiYuan6 Oh sheet, 600 sq feet. How inhumane!",https://twitter.com/fhcluk/status/1603612332714004481,reply,4,0,0,0,0.0,1.0,0.0,0.0
176,1603609191171739654,1603578408260313091,legendofcheese,2022-12-16 05:33:19,@JChengWSJ @LiYuan6 You mean the government that literally just listened and responded to its people?,https://twitter.com/legendofcheese/status/1603609191171739654,reply,4,0,1,0,0.0,1.0,0.0,0.0
177,1603608335046955008,1603578408260313091,not2believe,2022-12-16 05:29:55,"@JChengWSJ @LiYuan6 Following that mindset. Probably the Western countries must apologize for all colonial atrocities towards people in Asia, Middle East and Africa.",https://twitter.com/not2believe/status/1603608335046955008,reply,4,0,0,0,0.0,0.94,0.06,0.1027
178,1603608203165847552,1603578408260313091,1rossfoster,2022-12-16 05:29:23,@JChengWSJ @LiYuan6 \A/ND u CaN BE an 🐴 T0D\a/Y😀  https://t.co/S3vFwLvhQl,https://twitter.com/1rossfoster/status/1603608203165847552,reply,1,1,0,0,0.0,1.0,0.0,0.0
179,1603607994838974465,1603578408260313091,Henry_uiliam,2022-12-16 05:28:34,"@JChengWSJ @LiYuan6 There's no right by these guys. you save lives, they complain, you dont they complain. 🤡",https://twitter.com/Henry_uiliam/status/1603607994838974465,reply,10,0,1,0,0.308,0.556,0.137,-0.4588
180,1603605296244731905,1603578408260313091,ThongRobert,2022-12-16 05:17:50,@JChengWSJ @LiYuan6 Omg chicken backside spouting s...t again.,https://twitter.com/ThongRobert/status/1603605296244731905,reply,0,0,0,0,0.0,1.0,0.0,0.0
181,1603604590934441984,1603578408260313091,raythenerd,2022-12-16 05:15:02,@JChengWSJ @LiYuan6 哥，感觉袁莉这人不咋的，但在你们西媒行业里算是战斗力很强的，每次写得都非常犀利、非常偏激、充满仇恨，但看起来比章家墩、蔡霞之类的脑残黑要精深很多，更容易迷惑读者。,https://twitter.com/raythenerd/status/1603604590934441984,reply,0,0,0,0,0.0,1.0,0.0,0.0
182,1603604062511202304,1603578408260313091,toxxygen,2022-12-16 05:12:56,"@JChengWSJ @LiYuan6 Yeah, expats and Chinese libs living in their bubbles say all kinds of crap.",https://twitter.com/toxxygen/status/1603604062511202304,reply,15,0,2,0,0.138,0.745,0.117,-0.1027
183,1603603090170683392,1603578408260313091,CaricaFicus2,2022-12-16 05:09:04,"@JChengWSJ @LiYuan6 If their child die of COVID, what would they say?  Shouldn’t you try to stop this from happening?  https://t.co/r5VVbGnLJL",https://twitter.com/CaricaFicus2/status/1603603090170683392,reply,1,0,0,0,0.254,0.746,0.0,-0.755
184,1603602082753572864,1603578408260313091,RealSexyCyborg,2022-12-16 05:05:04,"@JChengWSJ @LiYuan6 Literally, no one is saying anything like this, it's a complete fabrication-  lots of harsh and very open criticism but ""believes that the government should apologize""? They didn't even bother to find some crazed outlier on Weibo to claim is representative😅",https://twitter.com/RealSexyCyborg/status/1603602082753572864,reply,52,2,0,0,0.155,0.755,0.09,-0.2698
185,1603601555659309057,1603578408260313091,CaricaFicus2,2022-12-16 05:02:59,@JChengWSJ @LiYuan6 Not everybody. Just those who do not care about other people.  Everybody I talked to despise those who blamed the country's zero policy and wanted the country to open.   Your selfish people wanted the freedom of Sodom and Gomorrah. Be careful what you wish for.,https://twitter.com/CaricaFicus2/status/1603601555659309057,reply,0,0,0,0,0.191,0.664,0.145,-0.4075
186,1603600636783648770,1603578408260313091,Jerry_grey2002,2022-12-16 04:59:19,"@JChengWSJ @LiYuan6 Jonathan, this is complete BS and you know it  I've been in China throughout the pandemic, I've never met a person who thinks the government adopted the wrong strategy, plenty had complaints about local implementation, not central  You really ought to apologise for posting this",https://twitter.com/Jerry_grey2002/status/1603600636783648770,reply,239,9,13,0,0.112,0.832,0.055,-0.4472
187,1603600362866606080,1603578408260313091,Sylvainalard,2022-12-16 04:58:14,@JChengWSJ @LiYuan6 What 1 person talk for everyone in your world!,https://twitter.com/Sylvainalard/status/1603600362866606080,reply,7,0,0,0,0.0,1.0,0.0,0.0
188,1603598941903237122,1603578408260313091,ProfessorBoz,2022-12-16 04:52:35,@JChengWSJ @LiYuan6 “Fauci apologizes”  https://t.co/OOyOhWdvOZ,https://twitter.com/ProfessorBoz/status/1603598941903237122,reply,5,0,0,0,0.0,1.0,0.0,0.0
189,1603598213277171712,1603578408260313091,slyowusu,2022-12-16 04:49:42,"@JChengWSJ @LiYuan6 Again.  If China had handled COVID like the West, they would’ve lost at least 5 million citizens. As it is, they bought themselves a lot of time, saved lots of lives.",https://twitter.com/slyowusu/status/1603598213277171712,reply,46,1,2,0,0.065,0.787,0.149,0.4588
190,1603598119295336448,1603578408260313091,SolidarityWeWin,2022-12-16 04:49:19,@JChengWSJ @LiYuan6 The governments elsewhere which adopt laissez-faire approach to deal with covid and let it keep mutating and spreading should apologize.,https://twitter.com/SolidarityWeWin/status/1603598119295336448,reply,15,0,1,0,0.0,0.866,0.134,0.2732
191,1603597550103117824,1603578408260313091,MOC2047,2022-12-16 04:47:04,@JChengWSJ @LiYuan6 Maybe stop talking to the mirror that often.,https://twitter.com/MOC2047/status/1603597550103117824,reply,60,0,0,0,0.196,0.804,0.0,-0.296
192,1603595992380583936,1603578408260313091,BCLu12,2022-12-16 04:40:52,@JChengWSJ @LiYuan6  https://t.co/UHOMp96leO,https://twitter.com/BCLu12/status/1603595992380583936,reply,12,0,3,0,0.0,1.0,0.0,0.0
193,1603593489287385088,1603578408260313091,ShankHu15,2022-12-16 04:30:55,"@JChengWSJ @LiYuan6 Your “everyone” must be US Expats in China.  US Government needs to apologize for the appalling number of deaths in the US, but again US Government doesn’t give a 💩about human lives of course.  https://t.co/yGRulHJZC8",https://twitter.com/ShankHu15/status/1603593489287385088,reply,42,1,4,0,0.047,0.889,0.063,-0.1027
194,1603592000703725568,1603578408260313091,mariocavolo,2022-12-16 04:25:00,@JChengWSJ @LiYuan6 is that child's grandparents still alive? Just askin',https://twitter.com/mariocavolo/status/1603592000703725568,reply,8,0,0,0,0.0,0.776,0.224,0.3818
195,1603589513825366016,1603578408260313091,stubsky,2022-12-16 04:15:08,"@JChengWSJ @LiYuan6 American govt kills 1 million+ during Covid. Did anyone apologize or resign, let alone get punished?",https://twitter.com/stubsky/status/1603589513825366016,reply,14,2,0,0,0.449,0.494,0.058,-0.8591
196,1603579666526109696,1603578408260313091,JChengWSJ,2022-12-16 03:36:00,@LiYuan6 A commenter from Shanghai said their child was locked down in a 600-square-foot apartment for three months. “Isn’t this something that we should reflect on? Shouldn’t we try to stop this from happening again and keep the power on check?”  https://t.co/sjjHJXS2m5,https://twitter.com/JChengWSJ/status/1603579666526109696,reply,24,16,7,0,0.062,0.938,0.0,-0.3736
197,1603632255758663680,,steveninbeijing,2022-12-16 06:04:58,RT @JChengWSJ: @LiYuan6 A commenter from Shanghai said their child was locked down in a 600-square-foot apartment for three months. “Isn’t…,https://twitter.com/twitter/statuses/1603632255758663680,retweet,0,0,7,0,0.0,1.0,0.0,0.0
198,1603613893112532993,,hkdemonow,2022-12-16 04:52:00,RT @JChengWSJ: @LiYuan6 A commenter from Shanghai said their child was locked down in a 600-square-foot apartment for three months. “Isn’t…,https://twitter.com/twitter/statuses/1603613893112532993,retweet,0,0,7,0,0.0,1.0,0.0,0.0
199,1603587430900060162,,LiYuan6,2022-12-16 03:06:51,RT @JChengWSJ: @LiYuan6 A commenter from Shanghai said their child was locked down in a 600-square-foot apartment for three months. “Isn’t…,https://twitter.com/twitter/statuses/1603587430900060162,retweet,0,0,7,0,0.0,1.0,0.0,0.0
200,1603579794024800256,,HugoPrevost,2022-12-16 02:36:30,RT @JChengWSJ: @LiYuan6 A commenter from Shanghai said their child was locked down in a 600-square-foot apartment for three months. “Isn’t…,https://twitter.com/twitter/statuses/1603579794024800256,retweet,0,0,7,0,0.0,1.0,0.0,0.0
201,1603593253181587456,1603593253181587456,mariocavolo,2022-12-16 04:29:59,"Of all the despicable spin stories they could muster this week in particular while #Covid rips through #China, the trope that the Chinese govt should ""apologize"" is the clear winner  The child's grandparents AREN'T DEAD. Is that in your story?",https://twitter.com/mariocavolo/status/1603593253181587456,search,22,1,3,0,0.0,0.781,0.219,0.8856
202,1603793333394239488,1603564161140654080,jia8515,2022-12-16 17:45:02,@mrbcyber FYI: neither did your government.,https://twitter.com/jia8515/status/1603793333394239488,reply,0,1,0,0,0.0,0.664,0.336,0.368
203,1603789521367470080,1603564161140654080,ArleighFrisco,2022-12-16 17:29:53,@mrbcyber The Chinese need a good distraction. Which ethnic group in China are the CCP going after next?,https://twitter.com/ArleighFrisco/status/1603789521367470080,reply,0,1,0,0,0.127,0.732,0.141,0.0772
204,1603640064549871617,1603564161140654080,Royboiboi1,2022-12-16 07:36:00,"@mrbcyber Sounds like America bro. USA never apologizes and on top of that, it never fixes any of the problems it causes.",https://twitter.com/Royboiboi1/status/1603640064549871617,reply,1,1,0,0,0.177,0.664,0.159,-0.1306
205,1603620442517839872,1603564161140654080,mywang999,2022-12-16 06:18:01,@mrbcyber  https://t.co/wmP049ZP7Q,https://twitter.com/mywang999/status/1603620442517839872,reply,0,1,0,0,0.0,1.0,0.0,0.0
206,1603611068676583424,1603564161140654080,ArManHKCN,2022-12-16 05:40:47,@mrbcyber  https://t.co/Y6pCp0CJww,https://twitter.com/ArManHKCN/status/1603611068676583424,reply,1,1,0,0,0.0,1.0,0.0,0.0
207,1603599347010383872,1603564161140654080,stanley_zxj,2022-12-16 04:54:12,"@mrbcyber Yep, U.S. is a kind of government really know how to apologize, even though domestic gun violence cost lives more than a war annually. Oh oh oh, as to Covid-19, a country who lost million lives, which is more than WWII is busying pointing finger to a country who save lives 3 yrs.  https://t.co/o72Rzx5Op7",https://twitter.com/stanley_zxj/status/1603599347010383872,reply,0,1,0,0,0.207,0.685,0.108,-0.8008
208,1603591230595776513,1603564161140654080,BHepting,2022-12-16 04:21:57,@mrbcyber  https://t.co/byGkZbz3yd,https://twitter.com/BHepting/status/1603591230595776513,reply,0,0,0,0,0.0,1.0,0.0,0.0
209,1603576423582687233,1603564161140654080,LeonGoudikian,2022-12-16 03:23:07,"@mrbcyber @SayNoToSino Anyone else, before clicking,  immediately think of hypochondriacal New Yorkers and their Party?",https://twitter.com/LeonGoudikian/status/1603576423582687233,reply,0,0,0,0,0.0,0.838,0.162,0.4019
210,1603571950848475137,1603564161140654080,LanderPeterjohn,2022-12-16 03:05:20,@mrbcyber You may now put that bullshit NY Times aside and hear how it really is ...  China generally and Beijing especially has rounded on the protesters. It would be a brave and foolish person who waved white paper today. It is now recognised that they were as wrong as the foolish West.,https://twitter.com/LanderPeterjohn/status/1603571950848475137,reply,0,1,0,0,0.208,0.737,0.054,-0.8225
211,1603565580799291392,1603564161140654080,GundamNorthrop,2022-12-16 02:40:01,"@mrbcyber That's a very explicit illustration tbh, every single detail is precisely documented.  https://t.co/faFlIaBdDw",https://twitter.com/GundamNorthrop/status/1603565580799291392,reply,0,0,0,0,0.0,1.0,0.0,0.0
212,1603564508122779650,1603564161140654080,ProfessorBoz,2022-12-16 02:35:46,@mrbcyber Did the republican party take over over there?!,https://twitter.com/ProfessorBoz/status/1603564508122779650,reply,0,0,0,0,0.0,0.728,0.272,0.4574
213,1603976037553274881,,zohrathought,2022-12-17 04:51:02,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603976037553274881,retweet,0,0,32,0,0.205,0.634,0.161,0.009
214,1603940769903120387,,AtajanTalip,2022-12-17 02:30:53,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603940769903120387,retweet,0,0,32,0,0.205,0.634,0.161,0.009
215,1603906465005191168,,diaoj,2022-12-17 00:14:35,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603906465005191168,retweet,0,0,32,0,0.205,0.634,0.161,0.009
216,1603901733625004034,,jessie_menon,2022-12-16 23:55:47,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603901733625004034,retweet,0,0,32,0,0.205,0.634,0.161,0.009
217,1603883552260509696,,A4Whitepapers,2022-12-16 22:43:32,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603883552260509696,retweet,0,0,32,0,0.205,0.634,0.161,0.009
218,1603870705530961920,,delcck1,2022-12-16 21:52:29,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603870705530961920,retweet,0,0,32,0,0.205,0.634,0.161,0.009
219,1603763775332417537,,MichaelMarich4,2022-12-16 14:47:35,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603763775332417537,retweet,0,0,32,0,0.205,0.634,0.161,0.009
220,1603735399251447809,,KWCY10,2022-12-16 12:54:49,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603735399251447809,retweet,0,0,32,0,0.205,0.634,0.161,0.009
221,1603708416475529216,,Jam13826408,2022-12-16 11:07:36,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603708416475529216,retweet,0,0,32,0,0.205,0.634,0.161,0.009
222,1603705714043932677,,MamaPlankton,2022-12-16 10:56:52,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603705714043932677,retweet,0,0,32,0,0.205,0.634,0.161,0.009
223,1603678437952335872,,qlee50,2022-12-16 09:08:29,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603678437952335872,retweet,0,0,32,0,0.205,0.634,0.161,0.009
224,1603637635049668609,,himderfella,2022-12-16 06:26:20,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603637635049668609,retweet,0,0,32,0,0.205,0.634,0.161,0.009
225,1603634705403768834,,MookieWilson7,2022-12-16 06:14:42,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603634705403768834,retweet,0,0,32,0,0.205,0.634,0.161,0.009
226,1603626011400495104,,INSIDE89397147,2022-12-16 05:40:09,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603626011400495104,retweet,0,0,32,0,0.205,0.634,0.161,0.009
227,1603621530759745536,,wildgees8,2022-12-16 05:22:21,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603621530759745536,retweet,0,0,32,0,0.205,0.634,0.161,0.009
228,1603616748808413186,,eng_vp,2022-12-16 05:03:21,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603616748808413186,retweet,0,0,32,0,0.205,0.634,0.161,0.009
229,1603604810129080320,,rajeevpatel5,2022-12-16 04:15:54,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603604810129080320,retweet,0,0,32,0,0.205,0.634,0.161,0.009
230,1603577724853190656,,TDXRG74,2022-12-16 02:28:17,"RT @mrbcyber: Traumatized by Covid, but Ruled by a Party That Never Apologizes - The New York Times https://t.co/0fXbs7EPY8",https://twitter.com/twitter/statuses/1603577724853190656,retweet,0,0,32,0,0.205,0.634,0.161,0.009
231,1603639152452550656,1603558904746881024,twittwoods,2022-12-16 07:32:22,@JosephWongUT Quite frankly no regime type has handled this consistently well! China did ok but then strangely had no exit strategy!,https://twitter.com/twittwoods/status/1603639152452550656,reply,0,0,0,0,0.303,0.582,0.115,-0.7344
232,1603762163692216321,1603508615456882689,mollovicias,2022-12-16 15:41:10,@DavQuinn We did. Compare us elsewhere. We did get most of the big calls right. I know that wrecks your head because you revel in failure but thankfully we didn’t fail as much as you wanted.,https://twitter.com/mollovicias/status/1603762163692216321,reply,0,0,0,0,0.162,0.751,0.087,-0.4939
